iso3,country,eligible,recommendation_category,recommended_program_profile,PRIORITY,program_profile,program_profile_score
GNQ,Equatorial Guinea,True,C_watchlist,digital_finance_business_informatics,36.07833168481788,econ_legal,0.24645780011405677
LBY,Libya,True,C_watchlist,energy_logistics,44.04255376733484,econ_legal,0.2450806223159346
BGD,Bangladesh,True,C_watchlist,digital_finance_business_informatics,47.79421397352352,econ_legal,0.244784616132352
LAO,Lao PDR,True,C_watchlist,digital_finance_business_informatics,43.12642122866685,econ_legal,0.24288456515591905
BOL,Bolivia,True,C_watchlist,digital_finance_business_informatics,42.90567282029563,econ_legal,0.2408347190129449
GMB,"Gambia, The",True,C_watchlist,digital_finance_business_informatics,38.74328416687975,econ_legal,0.23933784894271037
NGA,Nigeria,True,C_watchlist,digital_finance_business_informatics,45.190703553574984,econ_legal,0.23294409325744916
COG,"Congo, Rep.",True,C_watchlist,energy_logistics,41.00779474375392,econ_legal,0.23020930157954317
TGO,Togo,True,C_watchlist,energy_logistics,41.16434377996585,econ_legal,0.22375243699144992
BEN,Benin,True,C_watchlist,energy_logistics,43.6556746787181,econ_legal,0.22102733645200726
TKM,Turkmenistan,True,C_watchlist,energy_logistics,39.889619223961944,econ_legal,0.2080590071115178
IRQ,Iraq,True,C_watchlist,digital_finance_business_informatics,40.726738325153214,econ_legal,0.20566896824052625
PAK,Pakistan,True,C_watchlist,digital_finance_business_informatics,43.72103026464743,econ_legal,0.19591355320550266
AGO,Angola,True,C_watchlist,energy_logistics,43.16055283663719,econ_legal,0.19175770802096861
SOM,"Somalia, Fed. Rep.",True,C_watchlist,energy_logistics,34.668864681984545,econ_legal,0.18875015107302467
CMR,Cameroon,True,C_watchlist,digital_finance_business_informatics,40.351353809971485,econ_legal,0.17900803268087287
GIN,Guinea,True,C_watchlist,energy_logistics,41.799254459506,econ_legal,0.17746499317506859
MOZ,Mozambique,True,C_watchlist,energy_logistics,36.42827000085332,econ_legal,0.1758293809778274
BFA,Burkina Faso,True,C_watchlist,energy_logistics,36.89925798862305,econ_legal,0.17374848548002467
SSD,South Sudan,True,D_not_recommended,economic_legal,25.452158339557958,econ_legal,0.17356003648992946
MMR,Myanmar,True,C_watchlist,energy_logistics,34.226587140850995,econ_legal,0.16725166043390735
YEM,"Yemen, Rep.",True,C_watchlist,energy_logistics,31.17985456108278,econ_legal,0.16531788915108786
UGA,Uganda,True,C_watchlist,energy_logistics,38.693290404779965,econ_legal,0.16315439108701624
ZWE,Zimbabwe,True,C_watchlist,digital_finance_business_informatics,35.303555018376166,econ_legal,0.15674381648875468
MWI,Malawi,True,D_not_recommended,energy_logistics,29.454257644979226,econ_legal,0.15626623000714154
TZA,Tanzania,True,C_watchlist,energy_logistics,41.531468415322806,econ_legal,0.15383499738275008
MDG,Madagascar,True,C_watchlist,energy_logistics,35.03199427120714,econ_legal,0.15080806132733734
VEN,"Venezuela, RB",True,C_watchlist,digital_finance_business_informatics,48.92530160508401,econ_legal,0.14957554657029767
COD,"Congo, Dem. Rep.",True,C_watchlist,energy_logistics,38.71033337278833,econ_legal,0.14442956615042488
NER,Niger,True,C_watchlist,energy_logistics,37.417087250896316,econ_legal,0.14145720959773106
COM,Comoros,True,C_watchlist,digital_finance_business_informatics,30.97527591253155,econ_legal,0.13411534257948507
TJK,Tajikistan,True,C_watchlist,energy_logistics,44.825614594946614,econ_legal,0.1281610377762714
LBR,Liberia,True,C_watchlist,energy_logistics,33.08588126049006,econ_legal,0.1178923670958074
MLI,Mali,True,C_watchlist,energy_logistics,35.78657558885152,econ_legal,0.11523780122708328
SLE,Sierra Leone,True,C_watchlist,energy_logistics,31.177824593197016,econ_legal,0.11495748898377657
BDI,Burundi,True,C_watchlist,energy_logistics,31.917397798870084,econ_legal,0.11063231535671011
AFG,Afghanistan,True,C_watchlist,energy_logistics,30.616816374833117,econ_legal,0.10325831340393828
ERI,Eritrea,True,C_watchlist,energy_logistics,31.123532586026492,econ_legal,0.10002310724139918
ETH,Ethiopia,True,C_watchlist,energy_logistics,39.60032028440882,econ_legal,0.0912502119322522
HTI,Haiti,True,D_not_recommended,digital_finance_business_informatics,23.236249315141873,econ_legal,0.08860428703879514
SDN,Sudan,True,D_not_recommended,digital_finance_business_informatics,25.23691264207015,econ_legal,0.08816081419065214
SYR,Syrian Arab Republic,True,C_watchlist,digital_finance_business_informatics,32.08816227829102,econ_legal,0.07864697510808824
TCD,Chad,True,C_watchlist,energy_logistics,31.01305221161236,econ_legal,0.05617670260161182
GNB,Guinea-Bissau,True,D_not_recommended,energy_logistics,26.73577502222319,econ_legal,0.04226213242970952
CAF,Central African Republic,True,D_not_recommended,energy_logistics,22.07106913452306,econ_legal,0.03842862313401651
LUX,Luxembourg,False,D_excluded,economic_legal,0.0,econ_legal,1.0
HKG,"Hong Kong SAR, China",False,D_excluded,diplomatic_analytic,0.0,econ_legal,0.9730198036379971
SGP,Singapore,False,D_excluded,diplomatic_analytic,0.0,econ_legal,0.965988703700149
NLD,Netherlands,False,D_excluded,economic_legal,0.0,econ_legal,0.8991211732005535
IRL,Ireland,False,D_excluded,economic_legal,0.0,econ_legal,0.8971970573533875
MLT,Malta,False,D_excluded,energy_logistics,0.0,econ_legal,0.8917162981417336
MAC,"Macao SAR, China",False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.888608540649921
CHE,Switzerland,False,D_excluded,economic_legal,0.0,econ_legal,0.8813454261683721
ABW,Aruba,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.8694244867548779
CYP,Cyprus,False,D_excluded,diplomatic_analytic,0.0,econ_legal,0.8662844440899183
BEL,Belgium,False,D_excluded,economic_legal,0.0,econ_legal,0.85910980426271
AND,Andorra,False,D_excluded,economic_legal,0.0,econ_legal,0.838722315340904
DNK,Denmark,False,D_excluded,economic_legal,0.0,econ_legal,0.8306066234647365
SMR,San Marino,False,D_excluded,economic_legal,0.0,econ_legal,0.8295723660661392
MCO,Monaco,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.8192690099881458
VIR,Virgin Islands (US),False,D_excluded,economic_legal,0.0,econ_legal,0.8144275470227024
EST,Estonia,False,D_excluded,economic_legal,0.0,econ_legal,0.8115540880229556
CYM,Cayman Islands,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.8014401518420666
SWE,Sweden,False,D_excluded,diplomatic_analytic,0.0,econ_legal,0.7983654662909175
LTU,Lithuania,False,D_excluded,economic_legal,0.0,econ_legal,0.7843550690495544
AUT,Austria,False,D_excluded,diplomatic_analytic,0.0,econ_legal,0.7768046478636392
BMU,Bermuda,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.7487039904334695
ISL,Iceland,False,D_excluded,diplomatic_analytic,0.0,econ_legal,0.7481336146494696
IMN,Isle of Man,False,D_excluded,diplomatic_analytic,0.0,econ_legal,0.7440257621492605
CZE,Czechia,False,D_excluded,economic_legal,0.0,econ_legal,0.7420057825843054
GBR,United Kingdom,False,D_excluded,diplomatic_analytic,0.0,econ_legal,0.7404816078323798
LVA,Latvia,False,D_excluded,diplomatic_analytic,0.0,econ_legal,0.7395895738412127
USA,United States,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.7384505273414778
FIN,Finland,False,D_excluded,diplomatic_analytic,0.0,econ_legal,0.7378990790359243
GRL,Greenland,False,D_excluded,economic_legal,0.0,econ_legal,0.734832953650446
DEU,Germany,False,D_excluded,economic_legal,0.0,econ_legal,0.7328757835455876
SVN,Slovenia,False,D_excluded,diplomatic_analytic,0.0,econ_legal,0.7305236232501565
CAN,Canada,False,D_excluded,economic_legal,0.0,econ_legal,0.7250457413544849
SVK,Slovak Republic,False,D_excluded,economic_legal,0.0,econ_legal,0.7232768437161087
LIE,Liechtenstein,False,D_excluded,economic_legal,0.0,econ_legal,0.7232020710303834
FRA,France,False,D_excluded,economic_legal,0.0,econ_legal,0.7113117663874481
NZL,New Zealand,False,D_excluded,diplomatic_analytic,0.0,econ_legal,0.711226935225531
AUS,Australia,False,D_excluded,diplomatic_analytic,0.0,econ_legal,0.7048582570066836
JPN,Japan,False,D_excluded,economic_legal,0.0,econ_legal,0.6970323765568796
NOR,Norway,False,D_excluded,diplomatic_analytic,0.0,econ_legal,0.6915467552788163
CUW,Curaçao,False,D_excluded,energy_logistics,0.0,econ_legal,0.674598425114018
PRT,Portugal,False,D_excluded,diplomatic_analytic,0.0,econ_legal,0.6739981888276709
KOR,"Korea, Rep.",False,D_excluded,diplomatic_analytic,0.0,econ_legal,0.6642934052806603
HUN,Hungary,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.6619372943099884
ESP,Spain,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.653008256037874
GIB,Gibraltar,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.6498632539602663
FRO,Faroe Islands,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.6403200866602915
SXM,Sint Maarten (Dutch part),False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.6326512930731684
HRV,Croatia,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.6258537958977126
POL,Poland,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.625530758220258
BHS,"Bahamas, The",False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.6245540497299537
GRC,Greece,False,D_excluded,diplomatic_analytic,0.0,econ_legal,0.6236083573798834
ASM,American Samoa,False,D_excluded,economic_legal,0.0,econ_legal,0.6077569465271279
BGR,Bulgaria,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.6042013685635546
ITA,Italy,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.6033303356585316
MNE,Montenegro,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.587657837714836
ROU,Romania,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.5783399740763873
TCA,Turks and Caicos Islands,False,D_excluded,economic_legal,0.0,econ_legal,0.5741573304766896
MKD,North Macedonia,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.5717376709420308
PRI,Puerto Rico (US),False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.5701732535689967
PYF,French Polynesia,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.5465959225570989
GUM,Guam,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.5179222164967382
MNP,Northern Mariana Islands,False,D_excluded,energy_logistics,0.0,econ_legal,0.4968769209156128
MAF,St. Martin (French part),False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.481549269455281
VGB,British Virgin Islands,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.481549269455281
KAZ,Kazakhstan,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.45873411503683525
NCL,New Caledonia,False,D_excluded,diplomatic_analytic,0.0,econ_legal,0.45333572770510794
FSM,"Micronesia, Fed. Sts.",False,D_excluded,diplomatic_analytic,0.0,econ_legal,0.45022953216029066
ALB,Albania,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.4278242329362383
UKR,Ukraine,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.4127473559025614
XKX,Kosovo,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.4087253592422658
RUS,Russian Federation,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.34076514759098675
PSE,West Bank and Gaza,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.32356132203634913
UZB,Uzbekistan,False,D_excluded,digital_finance_business_informatics,0.0,econ_legal,0.2619966017693766
GUY,Guyana,True,B_strategic_with_subsidy,energy_logistics,48.56298070361997,energy_logistics,1.0
DJI,Djibouti,True,C_watchlist,energy_logistics,44.75150391396487,energy_logistics,0.9772423282744375
VNM,Viet Nam,True,neutral_in_preparation,digital_finance_business_informatics,80.38224626694874,energy_logistics,0.9239125909653574
ARE,United Arab Emirates,True,B_strategic_with_subsidy,energy_logistics,63.506106745664795,energy_logistics,0.8424417631453338
SYC,Seychelles,True,C_watchlist,energy_logistics,43.17561958370638,energy_logistics,0.8171208889971452
ARM,Armenia,True,B_strategic_with_subsidy,energy_logistics,53.626395578505836,energy_logistics,0.7771229622627194
KGZ,Kyrgyz Republic,True,B_strategic_with_subsidy,energy_logistics,53.505499708726475,energy_logistics,0.7609609312552563
KHM,Cambodia,True,C_watchlist,energy_logistics,51.351541779926926,energy_logistics,0.7546311853527297
MUS,Mauritius,True,B_strategic_with_subsidy,economic_legal,51.50101467494254,energy_logistics,0.7149951639108585
MNG,Mongolia,True,B_strategic_with_subsidy,energy_logistics,55.37927627117115,energy_logistics,0.696606968154148
MDV,Maldives,True,B_strategic_with_subsidy,digital_finance_business_informatics,48.372777246174806,energy_logistics,0.6936857465485622
MYS,Malaysia,True,B_strategic_with_subsidy,digital_finance_business_informatics,64.94181309762479,energy_logistics,0.6916126677379933
GEO,Georgia,True,B_strategic_with_subsidy,digital_finance_business_informatics,58.64935681598443,energy_logistics,0.666346550134766
BHR,Bahrain,True,B_strategic_with_subsidy,digital_finance_business_informatics,52.65419429932447,energy_logistics,0.6587740030805909
NRU,Nauru,True,C_watchlist,energy_logistics,38.27228355763461,energy_logistics,0.6353728071526132
CPV,Cabo Verde,True,B_strategic_with_subsidy,digital_finance_business_informatics,46.97976426227924,energy_logistics,0.6282859359397062
BRN,Brunei Darussalam,True,B_strategic_with_subsidy,digital_finance_business_informatics,48.06562679118636,energy_logistics,0.625447222080628
BLR,Belarus,True,B_strategic_with_subsidy,digital_finance_business_informatics,51.29352516091667,energy_logistics,0.6209044966145962
SOM,"Somalia, Fed. Rep.",True,C_watchlist,energy_logistics,34.668864681984545,energy_logistics,0.6192554178164175
PNG,Papua New Guinea,True,C_watchlist,energy_logistics,38.01992753087212,energy_logistics,0.6081648691687889
LSO,Lesotho,True,C_watchlist,energy_logistics,39.05631361458721,energy_logistics,0.6063207637318133
COD,"Congo, Dem. Rep.",True,C_watchlist,energy_logistics,38.71033337278833,energy_logistics,0.5937323243882584
KIR,Kiribati,True,C_watchlist,digital_finance_business_informatics,39.482289945583105,energy_logistics,0.5825182865139504
MRT,Mauritania,True,C_watchlist,energy_logistics,44.007475644531205,energy_logistics,0.5746897121389226
THA,Thailand,True,B_strategic_with_subsidy,digital_finance_business_informatics,67.02326061545864,energy_logistics,0.5735761016348528
ATG,Antigua and Barbuda,True,C_watchlist,digital_finance_business_informatics,38.677065581463324,energy_logistics,0.5493747146748201
GIN,Guinea,True,C_watchlist,energy_logistics,41.799254459506,energy_logistics,0.5478428518442235
SRB,Serbia,True,B_strategic_with_subsidy,digital_finance_business_informatics,53.34383515270294,energy_logistics,0.5392346602485153
RWA,Rwanda,True,C_watchlist,energy_logistics,45.102419272730444,energy_logistics,0.5353321441335558
MHL,Marshall Islands,True,C_watchlist,diplomatic_analytic,32.47935637333317,energy_logistics,0.5211810318510297
NAM,Namibia,True,C_watchlist,energy_logistics,49.236258565932964,energy_logistics,0.5202840500850217
TJK,Tajikistan,True,C_watchlist,energy_logistics,44.825614594946614,energy_logistics,0.5184393140454093
LBY,Libya,True,C_watchlist,energy_logistics,44.04255376733484,energy_logistics,0.5136103537930736
BLZ,Belize,True,C_watchlist,digital_finance_business_informatics,41.46611828128851,energy_logistics,0.5083873303195743
CHI,Channel Islands,True,B_strategic_with_subsidy,digital_finance_business_informatics,47.06173809381484,energy_logistics,0.5036402638077598
SLB,Solomon Islands,True,C_watchlist,energy_logistics,36.85282157893492,energy_logistics,0.49482439000609424
TUV,Tuvalu,True,C_watchlist,energy_logistics,34.2399182372718,energy_logistics,0.48284259956614506
SWZ,Eswatini,True,C_watchlist,energy_logistics,38.32919054130817,energy_logistics,0.4786143648796093
NIC,Nicaragua,True,C_watchlist,energy_logistics,44.417510979559,energy_logistics,0.47128552242298427
FJI,Fiji,True,C_watchlist,diplomatic_analytic,49.426088512058776,energy_logistics,0.4683214370019999
SEN,Senegal,True,C_watchlist,energy_logistics,47.20747192424508,energy_logistics,0.4639885327215
TGO,Togo,True,C_watchlist,energy_logistics,41.16434377996585,energy_logistics,0.4595796763462785
NER,Niger,True,C_watchlist,energy_logistics,37.417087250896316,energy_logistics,0.45720374597085744
PRK,"Korea, Dem. People's Rep.",True,C_watchlist,energy_logistics,40.249158239424965,energy_logistics,0.45629454297157035
MAR,Morocco,True,C_watchlist,digital_finance_business_informatics,54.71552027982817,energy_logistics,0.4557679780512534
BTN,Bhutan,True,C_watchlist,digital_finance_business_informatics,42.60060879523681,energy_logistics,0.4527320623442408
WSM,Samoa,True,C_watchlist,diplomatic_analytic,39.92578551007817,energy_logistics,0.44932214027820594
GHA,Ghana,True,C_watchlist,energy_logistics,49.46182316886063,energy_logistics,0.44922977925530155
ERI,Eritrea,True,C_watchlist,energy_logistics,31.123532586026492,energy_logistics,0.4471057226190541
OMN,Oman,True,C_watchlist,digital_finance_business_informatics,52.80355883032395,energy_logistics,0.4469019876176071
PLW,Palau,True,C_watchlist,diplomatic_analytic,38.38639633987301,energy_logistics,0.4413675085236062
HND,Honduras,True,C_watchlist,digital_finance_business_informatics,44.847385513116016,energy_logistics,0.4407582672875214
PHL,Philippines,True,A_open_priority,digital_finance_business_informatics,69.0313710650312,energy_logistics,0.43854755690542324
GAB,Gabon,True,C_watchlist,energy_logistics,42.790002606972784,energy_logistics,0.437207664600837
AZE,Azerbaijan,True,C_watchlist,digital_finance_business_informatics,50.23385427133902,energy_logistics,0.4311676909889055
BIH,Bosnia and Herzegovina,True,C_watchlist,digital_finance_business_informatics,46.839543817661145,energy_logistics,0.4303104485381194
JOR,Jordan,True,C_watchlist,digital_finance_business_informatics,53.46718285438573,energy_logistics,0.42623073360426667
QAT,Qatar,True,B_strategic_with_subsidy,digital_finance_business_informatics,47.50999221070786,energy_logistics,0.4224928958881947
BEN,Benin,True,C_watchlist,energy_logistics,43.6556746787181,energy_logistics,0.41925308171351405
PRY,Paraguay,True,C_watchlist,digital_finance_business_informatics,50.26966076855217,energy_logistics,0.416310027032857
TUN,Tunisia,True,C_watchlist,digital_finance_business_informatics,50.026399199788486,energy_logistics,0.41267473720334036
VCT,St. Vincent and the Grenadines,True,C_watchlist,digital_finance_business_informatics,41.324556695825734,energy_logistics,0.4125397394270705
GRD,Grenada,True,C_watchlist,diplomatic_analytic,45.2972599093107,energy_logistics,0.4080965809967099
COG,"Congo, Rep.",True,C_watchlist,energy_logistics,41.00779474375392,energy_logistics,0.40493981996533346
LCA,St. Lucia,True,C_watchlist,digital_finance_business_informatics,38.45721814427345,energy_logistics,0.40486828368925265
LAO,Lao PDR,True,C_watchlist,digital_finance_business_informatics,43.12642122866685,energy_logistics,0.4041064280893548
ETH,Ethiopia,True,C_watchlist,energy_logistics,39.60032028440882,energy_logistics,0.4
CRI,Costa Rica,True,B_strategic_with_subsidy,digital_finance_business_informatics,54.05105591864087,energy_logistics,0.3980152443163042
CIV,Côte d'Ivoire,True,C_watchlist,energy_logistics,46.72998380859494,energy_logistics,0.39614073739480476
MOZ,Mozambique,True,C_watchlist,energy_logistics,36.42827000085332,energy_logistics,0.39515905286078024
IND,India,True,A_open_priority,digital_finance_business_informatics,71.20497466817474,energy_logistics,0.3917075647712461
BFA,Burkina Faso,True,C_watchlist,energy_logistics,36.89925798862305,energy_logistics,0.377254535374299
PAN,Panama,True,C_watchlist,digital_finance_business_informatics,51.29520341880863,energy_logistics,0.3753198446242133
SLV,El Salvador,True,C_watchlist,digital_finance_business_informatics,47.60189895242998,energy_logistics,0.37259614300625044
CUB,Cuba,True,C_watchlist,digital_finance_business_informatics,49.53467590314424,energy_logistics,0.36456883191617767
UGA,Uganda,True,C_watchlist,energy_logistics,38.693290404779965,energy_logistics,0.36409107948411684
TON,Tonga,True,C_watchlist,diplomatic_analytic,35.88498708341969,energy_logistics,0.36138832055756864
SUR,Suriname,True,C_watchlist,digital_finance_business_informatics,36.37455052046867,energy_logistics,0.3575007604193313
DOM,Dominican Republic,True,C_watchlist,digital_finance_business_informatics,56.35290616731421,energy_logistics,0.3500910579373364
TKM,Turkmenistan,True,C_watchlist,energy_logistics,39.889619223961944,energy_logistics,0.3465240551683529
BDI,Burundi,True,C_watchlist,energy_logistics,31.917397798870084,energy_logistics,0.34624409529428724
MLI,Mali,True,C_watchlist,energy_logistics,35.78657558885152,energy_logistics,0.34445747608491073
TTO,Trinidad and Tobago,True,C_watchlist,digital_finance_business_informatics,43.723726332612,energy_logistics,0.34251045171680927
LBR,Liberia,True,C_watchlist,energy_logistics,33.08588126049006,energy_logistics,0.3421658543164111
BRB,Barbados,True,C_watchlist,digital_finance_business_informatics,39.78110075570262,energy_logistics,0.3412950860881866
ZMB,Zambia,True,C_watchlist,energy_logistics,39.862922778194324,energy_logistics,0.3410118637792473
GMB,"Gambia, The",True,C_watchlist,digital_finance_business_informatics,38.74328416687975,energy_logistics,0.33945875522676944
TZA,Tanzania,True,C_watchlist,energy_logistics,41.531468415322806,energy_logistics,0.3357623275747815
MDG,Madagascar,True,C_watchlist,energy_logistics,35.03199427120714,energy_logistics,0.32860307480579243
AGO,Angola,True,C_watchlist,energy_logistics,43.16055283663719,energy_logistics,0.32252239789010634
DMA,Dominica,True,C_watchlist,digital_finance_business_informatics,33.897585834780976,energy_logistics,0.32192195841678883
IDN,Indonesia,True,A_open_priority,digital_finance_business_informatics,71.37852896112831,energy_logistics,0.3175356845803043
LKA,Sri Lanka,True,C_watchlist,digital_finance_business_informatics,46.64124794581401,energy_logistics,0.3158753644492566
VEN,"Venezuela, RB",True,C_watchlist,digital_finance_business_informatics,48.92530160508401,energy_logistics,0.30144616939070384
TCD,Chad,True,C_watchlist,energy_logistics,31.01305221161236,energy_logistics,0.3007587466308307
LBN,Lebanon,True,C_watchlist,digital_finance_business_informatics,42.22320638118972,energy_logistics,0.2973703769055626
KEN,Kenya,True,C_watchlist,digital_finance_business_informatics,43.38365528520892,energy_logistics,0.2944185069210008
CHN,China,True,A_open_priority,digital_finance_business_informatics,76.21954369266368,energy_logistics,0.29412906788994053
CHL,Chile,True,C_watchlist,diplomatic_analytic,61.65425234476375,energy_logistics,0.29316320731001316
IRN,"Iran, Islamic Rep.",True,C_watchlist,digital_finance_business_informatics,53.971747168417394,energy_logistics,0.29297868092947343
AFG,Afghanistan,True,C_watchlist,energy_logistics,30.616816374833117,energy_logistics,0.29070887792989225
TUR,Türkiye,True,A_open_priority,digital_finance_business_informatics,75.69950238081866,energy_logistics,0.28776650511126883
MEX,Mexico,True,A_open_priority,digital_finance_business_informatics,70.8022227881451,energy_logistics,0.2802346120389324
SLE,Sierra Leone,True,C_watchlist,energy_logistics,31.177824593197016,energy_logistics,0.27636109595613356
MDA,Moldova,True,C_watchlist,diplomatic_analytic,47.6234291835142,energy_logistics,0.27555149168294074
PER,Peru,True,C_watchlist,digital_finance_business_informatics,54.806961566652056,energy_logistics,0.27448575184626595
GTM,Guatemala,True,C_watchlist,digital_finance_business_informatics,47.54517662452329,energy_logistics,0.2740208301768167
URY,Uruguay,True,C_watchlist,digital_finance_business_informatics,51.95960939558758,energy_logistics,0.2695273041900949
MMR,Myanmar,True,C_watchlist,energy_logistics,34.226587140850995,energy_logistics,0.26522352321087705
GNB,Guinea-Bissau,True,D_not_recommended,energy_logistics,26.73577502222319,energy_logistics,0.2629347619848883
BGD,Bangladesh,True,C_watchlist,digital_finance_business_informatics,47.79421397352352,energy_logistics,0.25288111865970314
COM,Comoros,True,C_watchlist,digital_finance_business_informatics,30.97527591253155,energy_logistics,0.24825037209512657
DZA,Algeria,True,C_watchlist,digital_finance_business_informatics,52.559343549696514,energy_logistics,0.2479977307858511
NPL,Nepal,True,C_watchlist,digital_finance_business_informatics,42.945670931738036,energy_logistics,0.24798165614760434
NGA,Nigeria,True,C_watchlist,digital_finance_business_informatics,45.190703553574984,energy_logistics,0.2456241498985841
KNA,St. Kitts and Nevis,True,C_watchlist,diplomatic_analytic,39.99052269140107,energy_logistics,0.24341835932177627
KWT,Kuwait,True,C_watchlist,digital_finance_business_informatics,47.91068954833261,energy_logistics,0.23749901536411425
TLS,Timor-Leste,True,C_watchlist,diplomatic_analytic,37.31053747414228,energy_logistics,0.23503028450358673
SAU,Saudi Arabia,True,A_open_priority,digital_finance_business_informatics,73.39919974824426,energy_logistics,0.22804039822861844
CMR,Cameroon,True,C_watchlist,digital_finance_business_informatics,40.351353809971485,energy_logistics,0.22137452480375513
BRA,Brazil,True,A_open_priority,digital_finance_business_informatics,73.02874452478801,energy_logistics,0.21754419538105058
VUT,Vanuatu,True,D_not_recommended,economic_legal,29.43103665089214,energy_logistics,0.21537321083734529
STP,São Tomé and Principe,True,C_watchlist,digital_finance_business_informatics,34.88207071631184,energy_logistics,0.21037922855858138
JAM,Jamaica,True,C_watchlist,digital_finance_business_informatics,43.302374269778326,energy_logistics,0.20520348993966409
GNQ,Equatorial Guinea,True,C_watchlist,digital_finance_business_informatics,36.07833168481788,energy_logistics,0.2018380563586742
PAK,Pakistan,True,C_watchlist,digital_finance_business_informatics,43.72103026464743,energy_logistics,0.1999168579090176
ZAF,South Africa,True,C_watchlist,digital_finance_business_informatics,51.60149216781926,energy_logistics,0.1893637110763454
EGY,"Egypt, Arab Rep.",True,C_watchlist,digital_finance_business_informatics,56.618254902616336,energy_logistics,0.18723780350642238
YEM,"Yemen, Rep.",True,C_watchlist,energy_logistics,31.17985456108278,energy_logistics,0.1774003337625245
ISR,Israel,True,C_watchlist,economic_legal,51.57071280677754,energy_logistics,0.1764331690984609
CAF,Central African Republic,True,D_not_recommended,energy_logistics,22.07106913452306,energy_logistics,0.1733960420214927
MWI,Malawi,True,D_not_recommended,energy_logistics,29.454257644979226,energy_logistics,0.1655985774836677
ZWE,Zimbabwe,True,C_watchlist,digital_finance_business_informatics,35.303555018376166,energy_logistics,0.16498943189177714
COL,Colombia,True,C_watchlist,digital_finance_business_informatics,55.307013275857685,energy_logistics,0.1410460195668154
BWA,Botswana,True,C_watchlist,economic_legal,46.71814811738386,energy_logistics,0.13983267922808498
IRQ,Iraq,True,C_watchlist,digital_finance_business_informatics,40.726738325153214,energy_logistics,0.13828205500244625
SSD,South Sudan,True,D_not_recommended,economic_legal,25.452158339557958,energy_logistics,0.11811335516107845
SYR,Syrian Arab Republic,True,C_watchlist,digital_finance_business_informatics,32.08816227829102,energy_logistics,0.09646899378243709
ECU,Ecuador,True,C_watchlist,digital_finance_business_informatics,46.96174998052698,energy_logistics,0.08546653298934401
BOL,Bolivia,True,C_watchlist,digital_finance_business_informatics,42.90567282029563,energy_logistics,0.057207950725506926
ARG,Argentina,True,A_open_priority,diplomatic_analytic,64.40593805490838,energy_logistics,0.0018250894802867572
SDN,Sudan,True,D_not_recommended,digital_finance_business_informatics,25.23691264207015,energy_logistics,0.0
HTI,Haiti,True,D_not_recommended,digital_finance_business_informatics,23.236249315141873,energy_logistics,0.0
MLT,Malta,False,D_excluded,energy_logistics,0.0,energy_logistics,0.9690974179327889
SGP,Singapore,False,D_excluded,diplomatic_analytic,0.0,energy_logistics,0.8603126158588341
ABW,Aruba,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.8584841319737746
CYP,Cyprus,False,D_excluded,diplomatic_analytic,0.0,energy_logistics,0.8401399727981472
MAC,"Macao SAR, China",False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.817386960450761
IRL,Ireland,False,D_excluded,economic_legal,0.0,energy_logistics,0.7796420165058899
HKG,"Hong Kong SAR, China",False,D_excluded,diplomatic_analytic,0.0,energy_logistics,0.7753806309492856
CUW,Curaçao,False,D_excluded,energy_logistics,0.0,energy_logistics,0.7580943507846677
SVK,Slovak Republic,False,D_excluded,economic_legal,0.0,energy_logistics,0.681154780032227
